f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,label
-1.2391276,3.0558755,-3.3815732,5.821177,1.3856747,1.3400527,-1.5052102,-0.65654033,0.20476325,-0.60786587,-2.9834063,0.3968664,-0.95205814,1.8182366,1.4135108,3.3935819,4.010863,4.1323333,-2.148591,-1.3133048,2.5920706,-0.7432958,2.3902543,3.1008375,-3.3870895,0.019450316,1.6792203,1.946231,-0.8800264,0.60777104,-1.0432525,-1.5346836,0.7359607,0.8921664,-0.65019566,-1.5217766,0.7173537,1.373172,-2.7866628,0.94813126,-0.96468353,-0.25419286,-1.3131535,0.30367377,-1.7173328,-0.7276262,-0.67683583,0.7385432,-0.16558191,1.0362911,5
-1.5398375,3.1990726,-4.44534,0.9555685,-3.6798272,-0.12763199,-1.8180449,2.320648,0.30348408,1.0868071,-3.1596494,-2.0020428,-0.10399641,-2.643122,2.0932143,-0.45993757,0.92856,-0.8678961,1.4635836,-1.89983,-2.231028,-0.9874357,1.7919234,0.036650565,-0.11960702,-0.46886218,0.46443412,-0.14530076,-1.5688089,-1.0574188,-1.7649014,-1.4817189,-1.9607731,-0.14713441,2.9746673,2.0275805,-0.45507824,0.25845072,-0.35889456,1.8196796,-0.65045965,0.09557803,-0.5629047,0.8999787,-0.6575203,2.1015387,0.19241072,-1.4150999,-0.41662973,1.1016842,5
-1.2651114,10.938281,-2.4740956,3.7878993,-3.85859,1.8591827,3.991791,4.8250213,3.229743,0.5174838,-1.9075773,1.5265092,-2.7216742,-2.0117,3.100662,2.335846,4.0937476,1.1079799,-0.31477153,-2.4726295,-2.1536841,1.0120963,2.2335532,-0.23040824,-5.739396,2.5029461,-1.6597285,-0.75877446,-0.7428429,0.8537124,0.8713689,-2.4281344,-1.9479626,0.17585264,-0.23283133,1.3936515,-0.16836686,1.2260034,1.27076,-2.134701,-2.6514533,-2.966937,1.2292782,0.39029846,1.7173618,-1.8022876,0.5265717,1.7841498,0.5937829,-0.61394006,5
-6.199554,8.757841,-3.9345748,2.7677581,-2.8402374,4.08777,-2.4775033,3.6091907,3.2381024,0.7699893,0.03491315,1.0621792,0.23268259,-0.095552,6.130088,0.30630082,-0.06901437,0.7767257,-3.0097804,-0.8392542,-0.70560116,2.2312918,0.8191146,-0.7585498,-0.6512761,0.41355124,-0.29198492,-0.97510177,0.9195714,0.97693634,-0.59008497,-2.2284586,0.55013734,0.8774612,0.67881674,0.29739282,1.3866343,-1.0039997,-0.43507585,1.9687233,-0.0012547243,0.7470167,1.2048209,2.0522482,-1.040997,-1.6332583,-0.005366983,1.3331579,1.5258077,-1.7298591,5
-1.6877085,0.70092165,-2.455396,-1.5600669,-3.8654387,-1.3256885,-0.51748514,-0.3777819,-1.0388434,-1.086597,-4.191293,-1.596179,-2.405066,-0.02506386,-4.230589,-0.52368116,-1.0532708,-1.9634345,-0.50964046,1.1106647,0.59499085,0.2693174,-0.9069552,2.0512033,-0.6800085,1.9861294,-0.061264694,-0.30798295,2.6451693,1.332342,-1.0145531,1.5902689,-0.817837,-0.5411915,-0.19295004,-0.07015234,1.2656579,-1.1662823,-1.0186588,1.0729291,0.47573477,-0.41828012,-1.0100907,-0.61895,0.03519201,1.3559103,0.5766855,-0.03470111,0.89153594,-1.0597204,5
1.5370058,6.143083,1.1568909,-0.0036084529,-2.7256105,-6.5239654,1.1866962,3.8641644,-2.2771885,2.723695,-3.4456768,1.0082788,1.4541401,-2.3109715,0.58272755,-2.4955318,-2.8062048,-2.8682659,1.7634643,-0.70288116,0.7401657,1.1643212,1.0029474,0.44570872,-5.5171666,-1.5971555,-0.3062797,-2.017416,2.2978039,0.006782771,-1.6462927,0.25375372,0.09232254,-2.297327,1.1141922,1.767579,-1.9987743,3.7184508,1.2854037,-2.994275,1.0755857,-1.5944556,-1.3030492,-0.8081162,1.6613884,1.2633998,0.0033871483,0.8656543,-0.68341196,1.6754605,5
-1.3280979,1.1780723,2.3964057,2.7335844,-0.37446463,-3.6744637,0.47462592,2.9775078,-1.4658288,0.9187763,-0.36246327,-1.1486536,2.51116,-0.7903497,-4.7370057,-1.174164,0.5811974,-2.8293335,3.3657763,-1.3040084,2.17502,-1.609503,-2.3086786,2.795024,1.3893822,1.5724947,0.045418076,0.19213694,1.1618649,0.24520975,0.1403762,-1.8073056,3.7617383,-1.8166832,-0.71473104,-1.1436375,1.9734927,-1.364891,-2.7329035,2.357504,1.4342833,-0.32184145,0.31122687,0.351843,-1.2896109,-1.4355898,-0.5496304,-0.17989601,-0.20021646,-2.5979393,5
-2.1654322,1.5378565,-3.651327,-4.972151,-0.7793681,-1.2918427,3.2160633,3.071228,0.26542893,-0.05083662,0.940162,1.4322335,1.9345298,-0.6763706,-0.24726191,-1.1211296,-0.7171298,-1.7050143,-0.39018056,-2.696419,-1.5159318,-2.6052413,-0.33446595,1.4403738,-0.19734083,3.0400105,0.3075217,-1.5220674,0.9501261,-1.3104844,1.959753,0.5030974,0.7562926,2.7624118,-1.3378835,0.7262656,0.37574032,-0.4672377,0.8260706,1.0029308,-1.5875885,-0.5679679,1.2039552,0.55103904,0.098374724,-0.6483473,0.3631447,2.5800383,0.91401136,-0.3143549,5
-0.5443109,7.005284,2.3360596,1.7900497,-3.2044258,-4.294052,5.880206,4.8844576,0.3574553,2.6785998,-1.845756,1.0815669,-0.69067556,0.3070677,-0.7661431,-2.5802302,-0.9113021,-0.9186467,1.8176768,-2.1645722,2.5288033,0.06422049,-1.454558,-0.5107226,0.17112875,0.4720203,-1.1756774,0.23988998,-2.9945107,1.5907396,-0.7960261,1.4798987,-0.18866116,1.2198213,-0.8340818,1.1188213,0.20911431,0.37108442,-0.2417163,-0.69066036,0.8799134,0.5378151,-0.6449877,-0.12754911,-1.7803285,-0.41744384,-1.6826152,-1.3956691,0.62957025,2.1352851,5
-2.3896832,4.0432014,-0.64556354,-1.1466417,-1.5721267,2.58938,0.18519828,0.45413202,-1.8892794,0.5268531,0.74786735,0.23477201,-0.75495934,0.11373131,-0.0004650318,-0.5491669,1.3286881,2.6942282,1.0917844,-0.9310828,2.4507768,-0.5186099,0.6957422,1.0664238,0.53891724,-1.5183563,-1.111019,-1.3461183,0.89328986,2.1221302,-1.27672,-0.59771216,2.5740502,0.41028512,-0.70888627,-1.902826,-0.6973321,-0.437481,-0.5064966,0.43920594,-0.9139623,-0.9711826,1.5174817,2.6072817,-0.31777135,-1.0604018,3.2878017,-0.17999375,1.834709,1.0105244,5
-7.423165,3.4225073,1.0993134,0.2592052,0.6496684,-1.0154835,-6.4048653,0.41176525,0.6526296,6.2037697,1.6904777,-1.3293786,-1.2971961,-0.2486459,0.6541608,-5.2146764,-1.8545886,1.2701633,1.1099093,1.3176234,-0.7774594,1.5797359,2.2755296,1.9263998,-0.7493902,1.0458488,0.15095192,-0.14847133,0.53593683,1.0989987,-0.17529401,-1.1324915,-1.2962844,-2.436075,0.3234069,0.53650445,1.4854242,2.0172856,-0.46112284,-0.4681075,0.07453623,2.4770184,-0.59092593,-1.3687494,-1.1069623,-1.4336622,-0.06032912,2.108699,0.6696705,0.495216,5
-1.547145,3.733875,-4.8390303,-0.90974075,-4.470263,-2.6012375,2.5755508,2.4029305,0.68542874,1.8871499,-2.3482704,-0.34400785,-0.8037249,-0.0021570423,-0.11888435,1.8964144,-0.820536,-0.7707572,-1.5312601,2.4171586,-0.6934886,-0.8595071,-1.6299223,1.4104556,0.38190517,-0.5942983,-0.31533435,0.7535001,0.34608027,1.3333004,0.8495777,0.53889054,-0.148348,-0.4033462,-3.3681006,-1.6581398,-1.0051559,-0.76354855,-0.98382854,0.4237079,0.39130133,1.1119688,-1.8251879,0.27215067,0.3033812,2.2509048,-2.059477,-0.6667507,0.14663789,0.56151724,5
1.0325474,3.8197784,3.6496894,-0.04825191,-3.392656,-5.30154,0.55867857,3.227207,-2.2835774,4.8567643,-0.65261984,-0.63626313,2.059018,0.1773291,0.007500915,-2.0981145,-0.42741004,-3.7106175,1.6287307,-0.081409894,1.9559377,0.31901386,1.2919899,-1.6103597,-0.9626224,-1.5594447,0.9612404,1.0358535,2.014646,0.15758538,1.2667637,-0.85230535,-2.5365477,-0.34172896,0.028841084,-1.8537772,2.262004,0.5740692,-1.2867566,0.8354328,1.1867052,1.2862185,-1.9286082,-1.6265013,-1.4997412,0.019036679,-0.18088481,-0.6110203,-0.95760185,-1.835968,5
-3.1291196,6.004476,-6.0222764,-1.8162991,-1.7029784,0.65304804,1.0584528,2.2274904,-2.4077244,1.4073468,-0.029865574,-1.1848601,-2.0115178,-1.514638,3.0711308,-1.906711,-0.8430271,-2.9410887,-1.6534152,-0.051732138,1.2257736,-0.9763301,1.1838031,-1.2389623,2.3779173,1.7599174,2.6405818,-0.32164386,-0.40543288,-1.5987183,1.5093981,1.108607,-1.5790064,-1.4070289,0.89242375,-0.9008212,1.3389858,1.7195156,-0.38500458,-0.09425627,0.6351876,0.849459,-0.4830816,-1.6607696,1.0167111,-0.057405297,0.7309496,0.61261183,0.49500084,0.61425024,5
-5.7558827,4.530675,-6.326024,-1.8676417,-1.6903316,-0.24418299,-3.169058,1.0159199,-1.4809456,1.8522587,-2.3997483,1.4707896,2.6777494,3.3206599,-1.3367962,-0.6918718,1.2996087,1.9873621,-1.776339,2.8757238,-2.782238,1.0797645,-2.0186193,0.7365201,1.460734,-2.7605612,1.5644788,-1.5198674,-0.25968048,-0.6292019,1.6375011,-1.4316218,-1.1484089,0.9393977,-0.21805868,1.4983745,-2.2635229,0.3030607,-1.063286,0.7958556,-0.35198355,1.7812237,-0.5173522,-0.41160902,0.34997845,-1.006883,0.56932133,-0.4635995,-1.1027863,-1.102724,5
-3.3607812,6.7114944,-3.436858,-1.7187961,-2.5587587,2.6301668,-1.9911841,0.15010528,0.8169276,2.3901832,1.5086436,2.0359795,-3.5591102,-0.23009108,2.497392,-4.289051,0.5568369,0.11691528,-1.322014,-2.6385975,-0.063071,-0.29655948,-0.011747459,-1.406605,3.3758688,-0.16476588,2.4865057,-1.0623484,1.2826413,0.3296836,1.696693,0.10608574,-2.233893,-1.8176266,0.54619557,0.052887183,1.9103736,0.41745722,1.108369,0.09610531,-0.47671232,1.579754,0.5739572,-1.9415832,-0.07269366,-1.9269572,-0.79582334,0.64099324,1.2558851,-1.5581919,5
-0.8891569,1.6545607,-2.488795,-4.288941,4.2894664,4.1917276,-2.0257502,0.034315456,-0.16552311,0.8771519,0.17254092,-1.2471741,-1.8127649,-0.26504737,0.44332004,-0.17769825,0.33954325,-1.3987195,0.4397963,-0.12291905,-0.39120683,-0.5822736,1.7329891,-1.2157183,2.094471,0.79522246,-0.10290592,0.5737273,1.9682317,-0.12286055,0.43073553,-0.28184327,-0.37144023,0.09479278,0.20969227,-0.2714001,1.4520968,1.8189601,0.26804897,1.1703451,-0.49320015,0.82707584,-0.92017657,0.31834927,1.407579,-1.0267417,0.49363306,-0.17379053,-0.31803364,1.3988526,6
4.1860414,0.7881542,1.1082203,-1.8533239,-0.19383863,-0.8146931,-1.7871963,-0.94281214,-1.3021853,1.0646569,2.6324134,-2.162638,0.014442081,1.9643075,-1.5503451,1.6364515,1.2163122,-1.8797635,-0.26295263,-1.9676126,-2.2646737,1.6365522,0.11615144,0.551341,-0.17621912,-1.0106632,-0.82317823,-1.4316356,0.7874892,-1.1466031,1.3952408,1.4298109,-1.2775037,0.49710566,-1.0497001,-1.3428751,-0.60175586,-3.474417,-1.8885788,-1.7597002,-2.2523658,-1.0951561,0.96289843,-0.6339235,0.5120336,2.4216688,-0.5737173,-1.1207381,0.861607,0.3409894,6
-6.2965,-7.029559,1.5715348,-7.020176,1.355516,0.72612673,1.9244109,-0.23714861,1.1961589,-0.5121193,0.961316,0.024393538,-0.34238276,0.24384974,-1.1703485,0.19852988,-0.5980018,0.010855836,0.66679835,0.3577449,0.6491334,2.2465122,-1.5385263,-0.9105302,-0.3937528,1.4389879,-0.07763146,0.5605317,-0.5266284,1.9811049,0.7424745,-1.0648073,-0.09348726,1.579828,1.1514009,-0.9035215,-0.88920265,0.7422767,-0.674417,0.15807866,0.67077476,-0.52937686,-0.4822351,-0.46323508,0.49511766,0.8782835,0.16178624,-0.17293032,-0.79353696,0.49963227,6
-6.1508484,-5.8053617,-1.4152286,-6.332345,3.1772752,3.5357597,1.5863955,-0.9166173,1.4957587,-0.20748502,1.2003603,0.65232307,-1.4703605,-0.8703175,-2.0447452,-0.59818166,-0.74229205,0.8151771,1.3010074,-1.591957,0.568174,0.9668874,-1.1590942,0.70741975,0.99933505,0.58461654,-0.04591181,-1.2462394,1.000844,1.033096,-0.9532332,-0.12660766,0.3421858,1.1281183,0.23075461,-1.2553711,0.12860064,0.6163072,-0.34684202,0.60256356,1.30652,-0.64965725,-1.5755502,-0.576195,0.055577457,0.2645664,0.67741764,1.3079149,-0.8073913,1.691575,6
-4.4188576,-0.31732538,-2.2055066,-3.0575843,2.8477216,-0.57644886,2.395998,-0.7723467,1.7694184,-1.7098153,1.4898455,0.3598727,0.15378986,-2.7100577,0.06232824,0.29465255,0.29728106,-0.64366823,-2.7694883,-2.88767,-2.0598974,1.7986954,-0.16729389,-1.1301988,-0.2696909,0.15245105,1.148843,1.0070707,0.3827829,-0.36396846,0.9985026,2.251554,3.1445944,0.5777034,-2.5877075,0.2196015,-2.6944158,-0.44143546,-0.9239086,-0.0108609935,1.7265086,0.19974256,1.1823349,-0.77495444,0.19960687,-0.85939634,2.11591,0.08447919,-2.0814264,1.5284079,6
-2.4030697,0.28940728,-0.20341323,-2.2655454,3.0695312,-0.075544395,4.562653,-0.111308046,2.4649668,-3.3607826,0.43477762,1.8076289,0.87012935,-2.5338767,-0.8548028,-2.406802,-0.22085647,2.2575822,0.031848315,-2.4406633,-3.9088964,0.47774425,-1.0165187,-1.1132389,0.91905934,0.73008007,0.3955436,-0.2910864,-1.1692061,1.9060198,-0.6026589,0.37040716,-1.3673218,-0.17868981,1.4673228,0.1508252,-0.7039801,-1.1309065,-1.3907982,0.33736616,1.6311367,2.9214187,0.8430954,-0.5031907,0.44806102,-1.7247114,0.26572174,-1.151384,-1.6816316,-1.4045731,6
-1.7183954,-0.89680547,-4.3914785,-1.4918591,3.9791243,0.6093626,-3.7875102,-0.34474096,-0.4647208,0.9651173,5.5121217,-0.44715974,-1.0413265,1.60482,0.3671529,-0.769014,-2.873718,-0.052773736,1.457885,-0.6510477,0.6151462,0.5407805,0.96763057,-0.012117714,-1.8681364,-0.2905969,-1.6490248,0.95158684,1.287544,0.5344827,1.2327633,1.954536,0.45587388,0.6643572,-1.6798713,-0.8790211,-0.16281722,-0.33005103,0.78903437,0.08439566,-1.3383479,0.7890467,0.13267441,-0.25447822,1.3872932,0.8575222,1.718534,-0.22048636,-1.1465153,1.1579179,6
-2.5308611,-0.7271788,-5.8285737,-3.8745053,1.1276879,-1.6465905,-2.808841,-1.4983639,-1.2386478,-5.238321,0.050210595,-0.79172266,-1.1398021,1.9410657,-0.14954509,6.8940883,-2.248925,-2.166692,2.005009,1.4394674,-0.9326662,-1.2067289,0.08239772,-2.00488,-3.3720293,-1.8331834,3.792046,0.26747715,-1.3245506,-0.6878615,1.7073615,-1.6453938,0.3742191,-0.16508524,0.7377806,1.4040418,-1.9048041,-0.055951152,-0.08443576,-0.7743911,0.7158709,0.8829341,-1.2806796,0.5505314,-1.8466288,-0.9367152,-0.23999162,-0.26041695,-1.2030016,-0.83456206,6
-2.6669624,-2.7955556,-1.3913794,-4.303529,4.540938,-4.096538,-2.534545,-1.7988851,-4.1772523,-0.477934,2.399969,-1.6932926,1.2101461,-0.094572835,1.6096344,2.602842,-0.7466406,-1.7059757,3.3943872,0.5652782,2.3773468,2.4512877,-0.13110887,1.4583027,-0.8448894,-1.7538592,1.4054087,2.3572822,2.1940403,0.23358357,-1.3632529,-0.7697438,-0.78985006,-0.6037667,-1.8011055,0.08904587,0.94286734,-1.5653461,0.839037,-0.05115889,-2.7301426,-0.27316982,-0.46747056,1.1796257,2.6069493,-0.3223987,1.4888549,-2.0769045,1.196103,1.1274699,6
-6.3359,-4.8220077,-2.1858273,-5.9614305,1.9297755,4.095713,0.2502676,-0.07188049,1.2085423,-0.47917253,0.47633985,0.71309024,0.22213954,-1.469027,-1.5892602,-1.9443794,0.31955507,1.8043936,0.28740615,-2.2170198,-0.24102373,-0.7559431,-2.3878973,0.5690009,-1.163573,3.0089808,0.30971032,1.1039046,2.081685,0.15953356,-0.05133133,0.9464133,0.45419422,0.76290315,-1.0605489,-0.9929075,-0.117840126,0.46670407,-0.48637742,-1.2092755,1.0714322,-0.789206,-0.7950491,-0.45343253,-0.59598595,-1.4078332,1.1459787,0.3403221,-0.84308964,-0.044416405,6
-3.8017223,-2.3368132,-3.502728,-3.8020346,3.9476209,3.8997781,-0.010796103,-3.2690337,2.6366398,-3.154883,1.2583363,-0.5493809,1.431368,-2.0809162,-0.64987606,0.044335388,0.3798216,-1.0271492,2.201592,-1.0471519,-1.1957473,2.216041,-1.3090975,1.3035794,-0.09496493,1.0747327,1.5074257,-0.09905217,0.73750234,-0.830132,2.359987,-1.5679588,0.29650897,-0.15948187,-0.68555176,-0.44402617,0.11396358,1.5480173,-1.1474994,0.46240085,1.890196,1.5748537,-0.6482178,1.3416021,0.09634721,0.22881606,0.33604586,0.119277045,-2.1834486,2.03796,6
-2.5379126,2.3017967,-5.8610654,-2.4561324,0.20787162,1.4305942,0.6887153,-0.5525912,3.431552,0.22575812,3.766336,4.258752,-0.03978529,-3.353731,1.8994483,-2.917303,-2.0082388,0.63191056,0.50434875,-0.46401128,-1.6666545,-1.193399,0.5240008,-1.9461039,-0.39866447,0.7337179,0.43765244,-1.2081674,0.37038037,2.4696772,-0.96069527,-1.7477696,0.53929895,0.16417336,1.5303096,0.32359856,-2.0083408,0.63473153,-0.1257005,-1.1436263,0.7774525,1.2405409,1.7586347,-3.0264277,-1.0774395,-0.13447444,-0.5976941,-0.84136957,-1.17634,-2.1094613,6
-5.6517015,-2.8635395,-1.5418496,-4.170841,0.03544112,0.6730122,3.3966985,-0.9783391,2.4517763,-0.647176,2.2531037,2.233757,-0.3212645,-2.0311246,-0.5618049,0.9378983,-1.7414458,-0.23851506,-0.7159782,0.15720922,-0.30481526,-0.4292605,-0.55424553,2.0526428,0.47019947,-2.106233,0.6602767,-0.5007301,0.3484161,0.03758375,2.0436532,-1.407839,0.7796149,-1.1826054,-1.453426,-0.50321084,0.045429207,1.0157644,3.1465142,0.22148904,-0.59172,-0.9594957,-0.5618335,-0.08090885,-0.55204684,-0.38989174,0.042365894,0.45477033,-0.08754081,-0.28512385,6
-6.4294906,-5.0287457,2.57376,-6.0844445,3.7020085,2.2942915,1.5394455,0.23201926,-0.95366085,1.8646603,1.4632772,0.57921964,-0.5940568,1.4984152,0.516458,-1.7506481,0.26296705,0.79058564,0.03237371,-0.118397474,1.4164735,-1.4050887,-1.242414,0.36447248,-0.001428932,-0.38682103,-0.5527626,0.9947442,0.38227633,-0.21696179,-0.663266,2.222656,1.2176542,1.8144125,0.15330634,-0.93904716,0.5128209,0.43972945,-0.35891294,-0.52275306,1.0601914,-0.82956934,0.13423026,0.1050384,0.31129754,0.46955305,-0.10400445,0.07040698,0.2893778,0.33235472,6
-0.765788,-0.4764762,-5.0573907,-3.630954,1.749477,2.4228544,-2.6072183,0.33799583,-2.8192844,-1.889108,-1.4577048,-2.7142537,-2.2702434,1.6143037,-3.0156898,-4.1934376,-2.4012644,-1.4924133,0.42772803,1.1889755,-0.66844404,-1.2901881,0.53133166,-1.0232906,-0.33850992,2.1727297,-0.12342953,-0.91602445,2.5979576,-0.97730774,0.49286124,2.0694115,-1.613127,2.1767545,-0.4077034,1.0469494,-4.0386486,0.3102895,1.974886,-2.768819,1.555672,-1.511402,0.20481157,0.30734843,0.10771061,1.0082556,1.3200499,0.120412216,-1.3643609,-1.3576262,6
-3.4698684,-0.2468632,0.62589425,-0.7365647,2.8764555,4.194243,2.6932929,2.0123532,0.06496586,-1.1799909,-0.48973647,0.44882,-0.56043905,0.54150444,1.443828,0.2082174,-3.0101328,-0.763491,-0.70715547,-1.2949646,-0.81794363,-1.5134935,0.47437844,-0.122094214,-1.8834093,0.8726194,0.46340823,-1.1626421,1.401173,-0.2223228,-1.6711535,-0.04987388,-1.1219671,-0.4339036,1.2136989,-0.62927127,-0.6786672,-0.5808432,-0.55825895,-1.6168904,0.14444022,-0.7747285,0.29038677,-0.6852794,-0.23279436,1.0982012,2.571122,1.4440042,-0.6165564,-1.4597509,6
-8.533307,-3.066753,-0.19354598,-6.4012136,1.7239244,2.1871946,2.9112892,0.15211198,1.4498061,-1.5862379,-1.4656312,0.4064054,0.9824544,-0.7596178,-2.1514401,-0.4298045,0.73689127,1.9025439,2.3998098,-0.50151736,0.7913709,0.7968489,-1.1910156,-0.9024968,-0.8947774,-0.852859,-0.28574687,0.26393765,0.4829872,1.3899179,-0.5881384,-2.621727,0.081943795,-0.16284837,0.990687,1.1056924,0.12006561,-1.618276,-1.8337232,0.7692574,0.8385659,-0.69696975,0.2529214,0.7459427,0.6781482,1.3466887,0.10958986,-0.37492684,0.3693309,1.1561987,6
-3.6326084,-0.1703892,-6.1871467,0.81061524,5.4622593,1.9746053,0.3687574,-2.4500103,0.16019896,-1.09883,1.9673988,0.21103889,-1.2659062,-1.0091201,-1.8376945,0.5525229,0.64555204,-0.33051172,1.1807915,1.3010154,1.7509805,0.87209827,1.4933759,1.0158179,-0.7082046,-2.463738,-2.2464836,-2.1593156,-0.013011012,-3.2366118,2.637464,0.1641113,-1.7810304,2.0169392,-1.461193,-0.7294585,0.5714611,0.69126177,0.24052495,-0.91175747,-0.3918643,0.2651759,-0.26681346,-0.7704075,1.9583681,0.7722368,-0.9209331,0.07627692,-1.7766179,1.3217481,6
-3.6005774,-1.5910429,-1.4730644,-5.017246,4.9503393,0.86125976,-0.43604976,1.5828846,-1.9849116,-0.44843757,3.8567164,-0.6261747,0.28479388,-1.1655262,0.94203126,-1.7062098,-1.8905715,-1.2332139,-0.89279526,-1.2154605,0.014406991,-2.3574276,-1.0810748,0.18484947,-1.6043849,3.2280571,-0.68687594,0.6693064,0.052895874,0.9228108,-0.8929975,0.6781092,-0.34734985,1.9706391,0.43733558,-2.418868,0.73817354,-0.5459817,-1.3712026,-3.0380855,0.036038067,1.6436762,-1.2577304,-0.1955427,0.80966604,0.7950546,1.3431876,0.9203503,-0.5952742,-0.95662904,6
-4.5311213,3.2441921,3.5500588,-3.17398,3.585081,5.615702,2.608314,-0.5766428,-1.3997399,0.8133037,-1.2593727,0.68957436,-1.9902729,2.852836,1.8233203,-1.739435,-0.711728,-0.34569514,-2.0793698,0.8069663,0.9576665,1.8851234,0.20736012,-1.3408664,-3.0629659,-0.19374497,1.4982681,2.1202362,-0.18896954,-0.6763336,-1.1819818,3.215266,0.49130058,1.6643875,0.6563372,0.79868007,0.38948852,-0.09317136,-0.8841349,-0.39528224,-0.2864089,-0.7208633,2.7378724,0.8237929,-0.16325292,-1.4729698,1.0182121,-0.6223124,-0.012733454,-0.060681842,6
-3.0003414,-2.653973,-6.031805,-3.3723037,5.189535,4.3937483,0.6696378,-0.74650246,2.8619816,1.266201,5.335067,-0.7505998,1.6422327,-1.9640421,-4.0926504,-2.7470195,-3.0890138,-1.5706865,0.21582457,-0.88549083,2.6369617,-0.38040814,0.6030876,-2.4068186,-0.5214703,3.3360965,-0.6230228,-1.6123574,0.5920221,-2.3852804,1.7839565,0.80726635,0.45345014,1.9131689,-1.2630191,-1.5090106,0.42700347,-2.5728056,1.0795121,-1.0944176,2.1395745,-1.7059516,1.5624365,-2.6079702,0.8860758,-0.94711536,0.34421545,0.71190864,-0.64116377,1.1615429,6
-0.12919186,-0.09218059,-2.6748955,-1.9104096,3.1108708,1.9556947,2.11888,2.6637778,0.62150306,1.2567021,1.8514704,1.239927,2.2492146,0.43621087,-1.786357,-2.0607605,-0.24579537,-2.7854586,1.1026087,-0.8585812,0.027062202,-1.603513,-0.3596204,-1.4288472,1.966298,1.1511303,0.6035242,2.0962665,0.9830567,-1.4087017,2.4646885,0.6313501,0.019966228,0.6937583,-2.615275,0.3324026,0.5535727,-0.76065874,0.44618842,0.44052503,-0.5972079,-1.3380599,1.5996692,-0.5868285,1.5060358,0.5410052,1.7572136,-0.32290733,-1.1070155,-0.2859209,6
-3.0223265,-5.1034403,0.06678757,-5.78327,-3.1384318,2.7882657,-1.0585872,-4.145759,-0.9123326,0.66355985,0.4205633,0.25659248,0.1214931,-1.1334469,-0.48222488,0.5072143,-0.09074743,-0.963682,2.203331,-0.94480944,0.9313474,0.4105507,-0.9963265,-0.51883465,0.5663338,1.2113609,0.07471525,-0.19496547,0.6705504,-0.11704681,-0.7185862,-0.6329806,-1.248038,0.22474414,0.37176266,-0.19005167,0.39561662,0.3619272,-0.7766116,-1.5572987,0.6229118,0.29952165,-1.4118407,0.60518396,-0.93378675,-0.47694778,0.66751796,0.120464094,0.6120553,0.51483595,6
-5.2311025,-3.4297957,-2.0116587,-6.129325,4.9140253,5.8676796,1.0183378,-2.3856578,0.77813494,0.083206736,0.63866067,-0.16354059,0.020021614,0.040299803,-1.2363178,-1.8615791,0.015572018,-1.2159681,1.8876116,-1.4251918,2.1577337,0.13859533,-0.15024641,-0.60967267,-0.50552577,2.3284302,0.17643572,1.2237631,2.2611287,-0.67400765,0.4050136,0.6218303,-1.1432006,0.7248888,0.558919,-0.9272547,1.1797945,0.57777077,-0.19171166,-1.3854617,0.82953954,1.6733209,-1.541209,1.604023,-0.08671074,-0.95247245,-0.26446837,1.2265055,-0.83168584,0.7906237,6
-2.0075588,-2.4490945,-2.2791169,0.37692493,2.9400954,2.0729337,-1.6601058,0.9139269,0.36699983,-1.2189642,3.0042653,-0.24791901,-1.2112248,-1.1216491,-0.558797,-1.4473689,-0.22125086,0.73110825,2.16341,-0.640919,0.81040007,0.593353,-1.0405388,-1.1374576,-1.8439149,1.1068524,0.029578678,1.6906531,0.033270624,-0.3333503,0.2355444,-1.1922108,0.7775693,-0.72816926,0.9579045,-0.2591111,-0.47120678,-1.6169461,-0.95219135,-0.9531011,-0.29800814,0.7481048,0.23254046,-2.0160785,-0.67198133,-0.19558194,1.028315,-0.22847366,-1.1382631,-1.5275333,6
-2.5872936,-1.8926905,0.46341804,-0.9762561,6.825681,0.44167098,-0.07208843,-0.33592907,-3.4427853,2.0092022,1.4729757,-2.2592118,-1.4697039,0.37200153,2.2049377,1.1571244,-0.3124042,-0.724995,0.46721703,0.31674182,-2.3126454,0.55008894,1.656662,0.66000545,-1.9960754,0.9386426,-3.1326876,1.6244837,-0.9974397,-2.2919388,-1.1022087,-0.4014896,-0.1125016,-1.8758711,-0.8510793,1.1039726,-0.059763618,-0.6146507,-1.6547557,-0.15979894,-0.546319,2.4537737,0.7576503,-1.0904235,0.35282132,0.8919428,-1.3303242,-0.1611311,-0.105576105,2.5710697,6
-1.8556134,0.3137279,-2.6974483,-2.3125567,-1.0673542,0.7278464,3.0814905,0.51586014,0.2588511,-2.212357,3.2221599,-1.4062606,1.4045585,0.29374838,1.8284185,4.722496,-2.1253984,-0.19321087,5.9263754,-0.11981758,0.26127514,0.10138652,-2.3393838,-0.68396616,-1.0551476,-1.2464886,0.2472447,-0.41659728,0.55169994,-0.4895571,-0.17847589,-2.5280743,2.9078124,-1.8132356,-0.78176326,-1.644115,1.3453131,0.90138525,1.7945967,0.8673923,-0.16477555,-2.1424582,-1.1238108,1.0794407,-0.22432204,-0.9496565,-0.21090317,-0.27957028,-0.28895423,-1.0835108,6
